,item, price ,url
524,bench $ 60.00  forehead light $15, $60.00 ,https://toronto.craigslist.org/tor/mat/d/bench-6000-forehead-light-15/6782883198.html
525,10-Inch Saw Blade, $60.00 ,https://toronto.craigslist.org/yrk/tls/d/thornhill-10-inch-saw-blade/6773173256.html
526,Leatherman Multi Tool Victorinox Huntsman WENGER NEW, $40.00 ,https://toronto.craigslist.org/tor/spo/d/york-leatherman-multi-tool-victorinox/6769759412.html
527,Linksys EA4500 N900 Dual-Band Wi-Fi Router, $55.00 ,https://toronto.craigslist.org/mss/sop/d/mississauga-linksys-ea4500-n900-dual/6777166067.html
528,2 Antique cast iron McCORMICK & IDEAL GIANT tool box lids !, $40.00 ,https://toronto.craigslist.org/tor/clt/d/2-antique-cast-iron-mccormick-ideal/6758111685.html
529,Steel tread plate (2 pieces), $80.00 ,https://toronto.craigslist.org/tor/tls/d/steel-tread-plate-2-pieces/6772864021.html
530,/wash brush/ air filter/ $ 5 each, $5.00 ,https://toronto.craigslist.org/tor/pts/d/wash-brush-air-filter-5-each/6779814478.html
531,BRAND NEW 26PC THICKNESS GAUGE, $5.00 ,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-26pc-thickness/6772501395.html
532,Petzl Sama Climbing Harness  NEW IN CARRY BAG Model C21M6, $60.00 ,https://toronto.craigslist.org/mss/spo/d/petzl-sama-climbing-harness-new-in/6779115335.html
533,green coffee table $ 20, $20.00 ,https://toronto.craigslist.org/tor/fuo/d/green-coffee-table-20/6779077431.html
534,220 volt / 4800 watt / heater $ 70.00, $70.00 ,https://toronto.craigslist.org/tor/hsh/d/220-volt-4800-watt-heater-7000/6778426912.html
535,Soldering Bits, $15.00 ,https://toronto.craigslist.org/tor/tls/d/toronto-soldering-bits/6749401092.html
536,BRAND NEW SCALE W/ TAPE 80LBS/35KGS, $9.00 ,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-scale-tape-80lbs/6771685260.html
537,Brand New Wood Moisture Meter, $30.00 ,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-wood-moisture-meter/6771685541.html
538,50 Pcs Screwdriver And Bits Kit, $25.00 ,https://toronto.craigslist.org/tor/tld/d/north-york-50-pcs-screwdriver-and-bits/6771685839.html
539,Brand New Hybrid Polymer industrial air hose, $20.00 ,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-hybrid-polymer/6771686138.html
540,BRAND NEW 12PCS SAFETY SET, $8.00 ,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-12pcs-safety-set/6771686446.html
541,"6""X1-1/2""TIRE 70LB/LOAD", $8.00 ,https://toronto.craigslist.org/tor/hsd/d/north-york-6x1-1-2tire-70lb-load/6772501581.html
542,StarTech.com 2.5-Inch to 3.5-Inch SATA SSD/HDD 25SAT35HDD, $15.00 ,https://toronto.craigslist.org/tor/sop/d/markham-startechcom-25-inch-to-35-inch/6755547838.html
543,makita 18 v cordless bandsaw blades, $45.00 ,https://toronto.craigslist.org/tor/tls/d/north-york-makita-18-cordless-bandsaw/6750015493.html
544,ConairPRO Dog 2-in-1 Clipper/Trimmer Kit, $40.00 ,https://toronto.craigslist.org/mss/tls/d/conairpro-dog-2-in-1-clipper-trimmer-kit/6770839151.html
545,"Manual woodworking tools - jointer planers Stanley, Craftsman", $45.00 ,https://toronto.craigslist.org/mss/tls/d/manual-woodworking-tools-jointer/6770888219.html
546,12V Li-ion Cordless Impact Driver Kit, $80.00 ,https://toronto.craigslist.org/tor/tld/d/north-york-12v-li-ion-cordless-impact/6770907806.html
547,Impact Wrench - CP-7769, $250.00 ,https://toronto.craigslist.org/mss/tls/d/mississauga-impact-wrench-cp-7769/6771063137.html
,," $64,020.00 ",
